timestamp, name, pci.bus_id, driver_version, pstate, pcie.link.gen.max, pcie.link.gen.current, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2025/03/18 01:11:55.794, NVIDIA RTX A6000, 00000000:E1:00.0, 535.183.01, P2, 4, 4, 46, 5 %, 3 %, 49140 MiB, 43660 MiB, 5016 MiB
2025/03/18 01:11:56.795, NVIDIA RTX A6000, 00000000:01:00.0, 535.183.01, P2, 4, 4, 55, 4 %, 1 %, 49140 MiB, 43399 MiB, 5277 MiB
2025/03/18 01:11:56.796, NVIDIA RTX A6000, 00000000:25:00.0, 535.183.01, P2, 4, 4, 50, 4 %, 1 %, 49140 MiB, 43662 MiB, 5014 MiB
2025/03/18 01:11:56.797, NVIDIA RTX A6000, 00000000:41:00.0, 535.183.01, P2, 4, 4, 54, 4 %, 1 %, 49140 MiB, 43662 MiB, 5014 MiB
2025/03/18 01:11:56.797, NVIDIA RTX A6000, 00000000:61:00.0, 535.183.01, P2, 4, 4, 45, 4 %, 1 %, 49140 MiB, 43662 MiB, 5014 MiB
2025/03/18 01:11:56.798, NVIDIA RTX A6000, 00000000:81:00.0, 535.183.01, P2, 4, 4, 53, 5 %, 2 %, 49140 MiB, 43662 MiB, 5014 MiB
2025/03/18 01:11:56.800, NVIDIA RTX A6000, 00000000:A1:00.0, 535.183.01, P2, 4, 4, 45, 5 %, 2 %, 49140 MiB, 43662 MiB, 5014 MiB
2025/03/18 01:11:56.801, NVIDIA RTX A6000, 00000000:C1:00.0, 535.183.01, P2, 4, 4, 53, 4 %, 1 %, 49140 MiB, 43662 MiB, 5014 MiB
2025/03/18 01:11:56.801, NVIDIA RTX A6000, 00000000:E1:00.0, 535.183.01, P2, 4, 4, 46, 4 %, 1 %, 49140 MiB, 43660 MiB, 5016 MiB
2025/03/18 01:11:57.802, NVIDIA RTX A6000, 00000000:01:00.0, 535.183.01, P2, 4, 4, 55, 5 %, 3 %, 49140 MiB, 43399 MiB, 5277 MiB
2025/03/18 01:11:57.803, NVIDIA RTX A6000, 00000000:25:00.0, 535.183.01, P2, 4, 4, 50, 5 %, 3 %, 49140 MiB, 43662 MiB, 5014 MiB
2025/03/18 01:11:57.804, NVIDIA RTX A6000, 00000000:41:00.0, 535.183.01, P2, 4, 4, 54, 5 %, 3 %, 49140 MiB, 43662 MiB, 5014 MiB
2025/03/18 01:11:57.805, NVIDIA RTX A6000, 00000000:61:00.0, 535.183.01, P2, 4, 4, 45, 5 %, 3 %, 49140 MiB, 43662 MiB, 5014 MiB
2025/03/18 01:11:57.806, NVIDIA RTX A6000, 00000000:81:00.0, 535.183.01, P2, 4, 4, 53, 5 %, 3 %, 49140 MiB, 43662 MiB, 5014 MiB
2025/03/18 01:11:57.807, NVIDIA RTX A6000, 00000000:A1:00.0, 535.183.01, P2, 4, 4, 45, 5 %, 2 %, 49140 MiB, 43662 MiB, 5014 MiB
2025/03/18 01:11:57.808, NVIDIA RTX A6000, 00000000:C1:00.0, 535.183.01, P2, 4, 4, 53, 5 %, 3 %, 49140 MiB, 43662 MiB, 5014 MiB
2025/03/18 01:11:57.808, NVIDIA RTX A6000, 00000000:E1:00.0, 535.183.01, P2, 4, 4, 46, 5 %, 3 %, 49140 MiB, 43660 MiB, 5016 MiB
2025/03/18 01:11:58.810, NVIDIA RTX A6000, 00000000:01:00.0, 535.183.01, P2, 4, 4, 55, 4 %, 1 %, 49140 MiB, 43399 MiB, 5277 MiB
2025/03/18 01:11:58.810, NVIDIA RTX A6000, 00000000:25:00.0, 535.183.01, P2, 4, 4, 50, 4 %, 2 %, 49140 MiB, 43662 MiB, 5014 MiB
2025/03/18 01:11:58.811, NVIDIA RTX A6000, 00000000:41:00.0, 535.183.01, P2, 4, 4, 54, 4 %, 1 %, 49140 MiB, 43662 MiB, 5014 MiB
2025/03/18 01:11:58.812, NVIDIA RTX A6000, 00000000:61:00.0, 535.183.01, P2, 4, 4, 45, 4 %, 1 %, 49140 MiB, 43662 MiB, 5014 MiB
2025/03/18 01:11:58.813, NVIDIA RTX A6000, 00000000:81:00.0, 535.183.01, P2, 4, 4, 53, 4 %, 1 %, 49140 MiB, 43662 MiB, 5014 MiB
2025/03/18 01:11:58.814, NVIDIA RTX A6000, 00000000:A1:00.0, 535.183.01, P2, 4, 4, 45, 5 %, 2 %, 49140 MiB, 43662 MiB, 5014 MiB
2025/03/18 01:11:58.814, NVIDIA RTX A6000, 00000000:C1:00.0, 535.183.01, P2, 4, 4, 53, 4 %, 1 %, 49140 MiB, 43662 MiB, 5014 MiB
2025/03/18 01:11:58.815, NVIDIA RTX A6000, 00000000:E1:00.0, 535.183.01, P2, 4, 4, 46, 4 %, 1 %, 49140 MiB, 43660 MiB, 5016 MiB
