timestamp, name, pci.bus_id, driver_version, pstate, pcie.link.gen.max, pcie.link.gen.current, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2025/03/18 01:06:51.164, NVIDIA RTX A6000, 00000000:61:00.0, 535.183.01, P2, 4, 4, 36, 0 %, 0 %, 49140 MiB, 48400 MiB, 276 MiB
2025/03/18 01:06:51.166, NVIDIA RTX A6000, 00000000:81:00.0, 535.183.01, P2, 4, 4, 42, 11 %, 10 %, 49140 MiB, 42636 MiB, 6040 MiB
2025/03/18 01:06:51.167, NVIDIA RTX A6000, 00000000:A1:00.0, 535.183.01, P2, 4, 4, 36, 4 %, 0 %, 49140 MiB, 46754 MiB, 1922 MiB
2025/03/18 01:06:51.168, NVIDIA RTX A6000, 00000000:C1:00.0, 535.183.01, P2, 4, 4, 42, 0 %, 0 %, 49140 MiB, 46800 MiB, 1876 MiB
2025/03/18 01:06:51.169, NVIDIA RTX A6000, 00000000:E1:00.0, 535.183.01, P2, 4, 4, 38, 3 %, 0 %, 49140 MiB, 42636 MiB, 6040 MiB
2025/03/18 01:06:52.171, NVIDIA RTX A6000, 00000000:01:00.0, 535.183.01, P2, 4, 4, 51, 100 %, 72 %, 49140 MiB, 42620 MiB, 6056 MiB
2025/03/18 01:06:52.172, NVIDIA RTX A6000, 00000000:25:00.0, 535.183.01, P2, 4, 4, 47, 100 %, 66 %, 49140 MiB, 42620 MiB, 6056 MiB
2025/03/18 01:06:52.173, NVIDIA RTX A6000, 00000000:41:00.0, 535.183.01, P2, 4, 4, 50, 100 %, 62 %, 49140 MiB, 42620 MiB, 6056 MiB
2025/03/18 01:06:52.174, NVIDIA RTX A6000, 00000000:61:00.0, 535.183.01, P2, 4, 4, 42, 100 %, 65 %, 49140 MiB, 42620 MiB, 6056 MiB
2025/03/18 01:06:52.174, NVIDIA RTX A6000, 00000000:81:00.0, 535.183.01, P2, 4, 4, 49, 100 %, 66 %, 49140 MiB, 42620 MiB, 6056 MiB
2025/03/18 01:06:52.175, NVIDIA RTX A6000, 00000000:A1:00.0, 535.183.01, P2, 4, 4, 43, 100 %, 66 %, 49140 MiB, 42620 MiB, 6056 MiB
2025/03/18 01:06:52.176, NVIDIA RTX A6000, 00000000:C1:00.0, 535.183.01, P2, 4, 4, 49, 100 %, 67 %, 49140 MiB, 42620 MiB, 6056 MiB
2025/03/18 01:06:52.177, NVIDIA RTX A6000, 00000000:E1:00.0, 535.183.01, P2, 4, 4, 44, 100 %, 37 %, 49140 MiB, 42620 MiB, 6056 MiB
2025/03/18 01:06:53.177, NVIDIA RTX A6000, 00000000:01:00.0, 535.183.01, P2, 4, 4, 52, 77 %, 52 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:06:53.178, NVIDIA RTX A6000, 00000000:25:00.0, 535.183.01, P2, 4, 4, 47, 100 %, 66 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:06:53.179, NVIDIA RTX A6000, 00000000:41:00.0, 535.183.01, P2, 4, 4, 51, 76 %, 56 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:06:53.180, NVIDIA RTX A6000, 00000000:61:00.0, 535.183.01, P2, 4, 4, 43, 77 %, 49 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:06:53.181, NVIDIA RTX A6000, 00000000:81:00.0, 535.183.01, P2, 4, 4, 50, 100 %, 68 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:06:53.182, NVIDIA RTX A6000, 00000000:A1:00.0, 535.183.01, P2, 4, 4, 43, 100 %, 60 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:06:53.183, NVIDIA RTX A6000, 00000000:C1:00.0, 535.183.01, P2, 4, 4, 50, 78 %, 57 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:06:53.184, NVIDIA RTX A6000, 00000000:E1:00.0, 535.183.01, P2, 4, 4, 45, 100 %, 38 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:06:54.185, NVIDIA RTX A6000, 00000000:01:00.0, 535.183.01, P2, 4, 4, 53, 100 %, 67 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:06:54.186, NVIDIA RTX A6000, 00000000:25:00.0, 535.183.01, P2, 4, 4, 46, 100 %, 63 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:06:54.186, NVIDIA RTX A6000, 00000000:41:00.0, 535.183.01, P2, 4, 4, 52, 100 %, 63 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:06:54.187, NVIDIA RTX A6000, 00000000:61:00.0, 535.183.01, P2, 4, 4, 44, 100 %, 66 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:06:54.188, NVIDIA RTX A6000, 00000000:81:00.0, 535.183.01, P2, 4, 4, 51, 100 %, 67 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:06:54.189, NVIDIA RTX A6000, 00000000:A1:00.0, 535.183.01, P2, 4, 4, 41, 77 %, 54 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:06:54.189, NVIDIA RTX A6000, 00000000:C1:00.0, 535.183.01, P2, 4, 4, 52, 100 %, 72 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:06:54.190, NVIDIA RTX A6000, 00000000:E1:00.0, 535.183.01, P2, 4, 4, 41, 36 %, 15 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:06:55.191, NVIDIA RTX A6000, 00000000:01:00.0, 535.183.01, P2, 4, 4, 53, 100 %, 51 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:06:55.193, NVIDIA RTX A6000, 00000000:25:00.0, 535.183.01, P2, 4, 4, 49, 100 %, 39 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:06:55.193, NVIDIA RTX A6000, 00000000:41:00.0, 535.183.01, P2, 4, 4, 53, 100 %, 40 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:06:55.194, NVIDIA RTX A6000, 00000000:61:00.0, 535.183.01, P2, 4, 4, 45, 100 %, 43 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:06:55.195, NVIDIA RTX A6000, 00000000:81:00.0, 535.183.01, P2, 4, 4, 51, 100 %, 42 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:06:55.196, NVIDIA RTX A6000, 00000000:A1:00.0, 535.183.01, P2, 4, 4, 45, 100 %, 41 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:06:55.197, NVIDIA RTX A6000, 00000000:C1:00.0, 535.183.01, P2, 4, 4, 52, 100 %, 44 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:06:55.198, NVIDIA RTX A6000, 00000000:E1:00.0, 535.183.01, P2, 4, 4, 46, 100 %, 41 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:06:56.198, NVIDIA RTX A6000, 00000000:01:00.0, 535.183.01, P2, 4, 4, 54, 100 %, 52 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:06:56.199, NVIDIA RTX A6000, 00000000:25:00.0, 535.183.01, P2, 4, 4, 49, 100 %, 38 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:06:56.200, NVIDIA RTX A6000, 00000000:41:00.0, 535.183.01, P2, 4, 4, 53, 100 %, 39 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:06:56.201, NVIDIA RTX A6000, 00000000:61:00.0, 535.183.01, P2, 4, 4, 46, 100 %, 42 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:06:56.202, NVIDIA RTX A6000, 00000000:81:00.0, 535.183.01, P2, 4, 4, 52, 100 %, 42 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:06:56.202, NVIDIA RTX A6000, 00000000:A1:00.0, 535.183.01, P2, 4, 4, 46, 100 %, 39 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:06:56.203, NVIDIA RTX A6000, 00000000:C1:00.0, 535.183.01, P2, 4, 4, 53, 100 %, 46 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:06:56.204, NVIDIA RTX A6000, 00000000:E1:00.0, 535.183.01, P2, 4, 4, 47, 100 %, 40 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:06:57.205, NVIDIA RTX A6000, 00000000:01:00.0, 535.183.01, P2, 4, 4, 54, 10 %, 6 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:06:57.206, NVIDIA RTX A6000, 00000000:25:00.0, 535.183.01, P2, 4, 4, 50, 5 %, 2 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:06:57.207, NVIDIA RTX A6000, 00000000:41:00.0, 535.183.01, P2, 4, 4, 53, 0 %, 0 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:06:57.207, NVIDIA RTX A6000, 00000000:61:00.0, 535.183.01, P2, 4, 4, 46, 0 %, 0 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:06:57.208, NVIDIA RTX A6000, 00000000:81:00.0, 535.183.01, P2, 4, 4, 51, 4 %, 3 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:06:57.209, NVIDIA RTX A6000, 00000000:A1:00.0, 535.183.01, P2, 4, 4, 45, 15 %, 12 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:06:57.209, NVIDIA RTX A6000, 00000000:C1:00.0, 535.183.01, P2, 4, 4, 52, 49 %, 37 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:06:57.210, NVIDIA RTX A6000, 00000000:E1:00.0, 535.183.01, P2, 4, 4, 47, 0 %, 0 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:06:58.211, NVIDIA RTX A6000, 00000000:01:00.0, 535.183.01, P2, 4, 4, 56, 100 %, 42 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:06:58.212, NVIDIA RTX A6000, 00000000:25:00.0, 535.183.01, P2, 4, 4, 51, 100 %, 42 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:06:58.214, NVIDIA RTX A6000, 00000000:41:00.0, 535.183.01, P2, 4, 4, 54, 100 %, 42 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:06:58.215, NVIDIA RTX A6000, 00000000:61:00.0, 535.183.01, P2, 4, 4, 48, 100 %, 42 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:06:58.216, NVIDIA RTX A6000, 00000000:81:00.0, 535.183.01, P2, 4, 4, 53, 100 %, 41 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:06:58.217, NVIDIA RTX A6000, 00000000:A1:00.0, 535.183.01, P2, 4, 4, 47, 96 %, 42 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:06:58.218, NVIDIA RTX A6000, 00000000:C1:00.0, 535.183.01, P2, 4, 4, 54, 98 %, 46 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:06:58.220, NVIDIA RTX A6000, 00000000:E1:00.0, 535.183.01, P2, 4, 4, 48, 100 %, 43 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:06:59.221, NVIDIA RTX A6000, 00000000:01:00.0, 535.183.01, P2, 4, 4, 56, 100 %, 42 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:06:59.222, NVIDIA RTX A6000, 00000000:25:00.0, 535.183.01, P2, 4, 4, 49, 100 %, 44 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:06:59.223, NVIDIA RTX A6000, 00000000:41:00.0, 535.183.01, P2, 4, 4, 53, 100 %, 42 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:06:59.223, NVIDIA RTX A6000, 00000000:61:00.0, 535.183.01, P2, 4, 4, 47, 100 %, 41 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:06:59.224, NVIDIA RTX A6000, 00000000:81:00.0, 535.183.01, P2, 4, 4, 52, 100 %, 42 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:06:59.225, NVIDIA RTX A6000, 00000000:A1:00.0, 535.183.01, P2, 4, 4, 44, 94 %, 40 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:06:59.226, NVIDIA RTX A6000, 00000000:C1:00.0, 535.183.01, P2, 4, 4, 51, 71 %, 34 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:06:59.227, NVIDIA RTX A6000, 00000000:E1:00.0, 535.183.01, P2, 4, 4, 45, 53 %, 22 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:07:00.229, NVIDIA RTX A6000, 00000000:01:00.0, 535.183.01, P2, 4, 4, 56, 100 %, 42 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:07:00.230, NVIDIA RTX A6000, 00000000:25:00.0, 535.183.01, P2, 4, 4, 52, 100 %, 44 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:07:00.231, NVIDIA RTX A6000, 00000000:41:00.0, 535.183.01, P2, 4, 4, 55, 100 %, 43 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:07:00.232, NVIDIA RTX A6000, 00000000:61:00.0, 535.183.01, P2, 4, 4, 49, 100 %, 46 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:07:00.233, NVIDIA RTX A6000, 00000000:81:00.0, 535.183.01, P2, 4, 4, 54, 100 %, 43 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:07:00.234, NVIDIA RTX A6000, 00000000:A1:00.0, 535.183.01, P2, 4, 4, 48, 100 %, 52 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:07:00.234, NVIDIA RTX A6000, 00000000:C1:00.0, 535.183.01, P2, 4, 4, 55, 100 %, 44 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:07:00.235, NVIDIA RTX A6000, 00000000:E1:00.0, 535.183.01, P2, 4, 4, 49, 100 %, 42 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:07:01.236, NVIDIA RTX A6000, 00000000:01:00.0, 535.183.01, P2, 4, 4, 57, 100 %, 52 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:07:01.237, NVIDIA RTX A6000, 00000000:25:00.0, 535.183.01, P2, 4, 4, 53, 100 %, 43 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:07:01.240, NVIDIA RTX A6000, 00000000:41:00.0, 535.183.01, P2, 4, 4, 56, 100 %, 43 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:07:01.241, NVIDIA RTX A6000, 00000000:61:00.0, 535.183.01, P2, 4, 4, 49, 100 %, 44 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:07:01.242, NVIDIA RTX A6000, 00000000:81:00.0, 535.183.01, P2, 4, 4, 55, 100 %, 43 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:07:01.243, NVIDIA RTX A6000, 00000000:A1:00.0, 535.183.01, P2, 4, 4, 49, 100 %, 43 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:07:01.243, NVIDIA RTX A6000, 00000000:C1:00.0, 535.183.01, P2, 4, 4, 56, 100 %, 45 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:07:01.244, NVIDIA RTX A6000, 00000000:E1:00.0, 535.183.01, P2, 4, 4, 50, 100 %, 43 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:07:02.245, NVIDIA RTX A6000, 00000000:01:00.0, 535.183.01, P2, 4, 4, 57, 34 %, 25 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:07:02.246, NVIDIA RTX A6000, 00000000:25:00.0, 535.183.01, P2, 4, 4, 53, 100 %, 49 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:07:02.247, NVIDIA RTX A6000, 00000000:41:00.0, 535.183.01, P2, 4, 4, 56, 26 %, 14 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:07:02.248, NVIDIA RTX A6000, 00000000:61:00.0, 535.183.01, P2, 4, 4, 49, 29 %, 17 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:07:02.249, NVIDIA RTX A6000, 00000000:81:00.0, 535.183.01, P2, 4, 4, 55, 46 %, 25 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:07:02.249, NVIDIA RTX A6000, 00000000:A1:00.0, 535.183.01, P2, 4, 4, 48, 58 %, 46 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:07:02.250, NVIDIA RTX A6000, 00000000:C1:00.0, 535.183.01, P2, 4, 4, 55, 91 %, 51 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:07:02.251, NVIDIA RTX A6000, 00000000:E1:00.0, 535.183.01, P2, 4, 4, 49, 100 %, 68 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:07:03.252, NVIDIA RTX A6000, 00000000:01:00.0, 535.183.01, P2, 4, 4, 58, 98 %, 49 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:07:03.253, NVIDIA RTX A6000, 00000000:25:00.0, 535.183.01, P2, 4, 4, 53, 100 %, 45 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:07:03.254, NVIDIA RTX A6000, 00000000:41:00.0, 535.183.01, P2, 4, 4, 57, 100 %, 43 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:07:03.256, NVIDIA RTX A6000, 00000000:61:00.0, 535.183.01, P2, 4, 4, 50, 98 %, 43 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:07:03.257, NVIDIA RTX A6000, 00000000:81:00.0, 535.183.01, P2, 4, 4, 56, 99 %, 43 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:07:03.258, NVIDIA RTX A6000, 00000000:A1:00.0, 535.183.01, P2, 4, 4, 50, 100 %, 44 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:07:03.259, NVIDIA RTX A6000, 00000000:C1:00.0, 535.183.01, P2, 4, 4, 56, 100 %, 46 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:07:03.260, NVIDIA RTX A6000, 00000000:E1:00.0, 535.183.01, P2, 4, 4, 51, 100 %, 43 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:07:04.261, NVIDIA RTX A6000, 00000000:01:00.0, 535.183.01, P2, 4, 4, 58, 6 %, 2 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:07:04.262, NVIDIA RTX A6000, 00000000:25:00.0, 535.183.01, P2, 4, 4, 53, 71 %, 38 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:07:04.263, NVIDIA RTX A6000, 00000000:41:00.0, 535.183.01, P2, 4, 4, 57, 79 %, 38 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:07:04.264, NVIDIA RTX A6000, 00000000:61:00.0, 535.183.01, P2, 4, 4, 50, 82 %, 45 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:07:04.264, NVIDIA RTX A6000, 00000000:81:00.0, 535.183.01, P2, 4, 4, 56, 0 %, 0 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:07:04.265, NVIDIA RTX A6000, 00000000:A1:00.0, 535.183.01, P2, 4, 4, 49, 11 %, 6 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:07:04.266, NVIDIA RTX A6000, 00000000:C1:00.0, 535.183.01, P2, 4, 4, 56, 44 %, 24 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:07:04.267, NVIDIA RTX A6000, 00000000:E1:00.0, 535.183.01, P2, 4, 4, 50, 65 %, 40 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:07:05.268, NVIDIA RTX A6000, 00000000:01:00.0, 535.183.01, P2, 4, 4, 59, 100 %, 44 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:07:05.271, NVIDIA RTX A6000, 00000000:25:00.0, 535.183.01, P2, 4, 4, 55, 100 %, 46 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:07:05.272, NVIDIA RTX A6000, 00000000:41:00.0, 535.183.01, P2, 4, 4, 58, 100 %, 46 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:07:05.273, NVIDIA RTX A6000, 00000000:61:00.0, 535.183.01, P2, 4, 4, 51, 100 %, 44 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:07:05.273, NVIDIA RTX A6000, 00000000:81:00.0, 535.183.01, P2, 4, 4, 57, 99 %, 44 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:07:05.274, NVIDIA RTX A6000, 00000000:A1:00.0, 535.183.01, P2, 4, 4, 51, 100 %, 39 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:07:05.275, NVIDIA RTX A6000, 00000000:C1:00.0, 535.183.01, P2, 4, 4, 57, 100 %, 39 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:07:05.276, NVIDIA RTX A6000, 00000000:E1:00.0, 535.183.01, P2, 4, 4, 52, 100 %, 38 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:07:06.276, NVIDIA RTX A6000, 00000000:01:00.0, 535.183.01, P2, 4, 4, 59, 100 %, 54 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:07:06.277, NVIDIA RTX A6000, 00000000:25:00.0, 535.183.01, P2, 4, 4, 55, 100 %, 47 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:07:06.278, NVIDIA RTX A6000, 00000000:41:00.0, 535.183.01, P2, 4, 4, 58, 100 %, 44 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:07:06.279, NVIDIA RTX A6000, 00000000:61:00.0, 535.183.01, P2, 4, 4, 52, 100 %, 43 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:07:06.280, NVIDIA RTX A6000, 00000000:81:00.0, 535.183.01, P2, 4, 4, 57, 29 %, 16 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:07:06.281, NVIDIA RTX A6000, 00000000:A1:00.0, 535.183.01, P2, 4, 4, 51, 41 %, 25 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:07:06.281, NVIDIA RTX A6000, 00000000:C1:00.0, 535.183.01, P2, 4, 4, 57, 75 %, 43 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:07:06.282, NVIDIA RTX A6000, 00000000:E1:00.0, 535.183.01, P2, 4, 4, 52, 94 %, 63 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:07:07.284, NVIDIA RTX A6000, 00000000:01:00.0, 535.183.01, P2, 4, 4, 60, 100 %, 39 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:07:07.284, NVIDIA RTX A6000, 00000000:25:00.0, 535.183.01, P2, 4, 4, 55, 100 %, 45 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:07:07.285, NVIDIA RTX A6000, 00000000:41:00.0, 535.183.01, P2, 4, 4, 59, 100 %, 43 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:07:07.286, NVIDIA RTX A6000, 00000000:61:00.0, 535.183.01, P2, 4, 4, 53, 100 %, 44 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:07:07.286, NVIDIA RTX A6000, 00000000:81:00.0, 535.183.01, P2, 4, 4, 58, 100 %, 43 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:07:07.287, NVIDIA RTX A6000, 00000000:A1:00.0, 535.183.01, P2, 4, 4, 52, 100 %, 45 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:07:07.288, NVIDIA RTX A6000, 00000000:C1:00.0, 535.183.01, P2, 4, 4, 58, 100 %, 45 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:07:07.288, NVIDIA RTX A6000, 00000000:E1:00.0, 535.183.01, P2, 4, 4, 53, 100 %, 44 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:07:08.289, NVIDIA RTX A6000, 00000000:01:00.0, 535.183.01, P2, 4, 4, 61, 100 %, 44 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:07:08.290, NVIDIA RTX A6000, 00000000:25:00.0, 535.183.01, P2, 4, 4, 56, 100 %, 43 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:07:08.291, NVIDIA RTX A6000, 00000000:41:00.0, 535.183.01, P2, 4, 4, 59, 100 %, 43 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:07:08.292, NVIDIA RTX A6000, 00000000:61:00.0, 535.183.01, P2, 4, 4, 53, 100 %, 43 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:07:08.292, NVIDIA RTX A6000, 00000000:81:00.0, 535.183.01, P2, 4, 4, 58, 100 %, 42 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:07:08.295, NVIDIA RTX A6000, 00000000:A1:00.0, 535.183.01, P2, 4, 4, 52, 100 %, 55 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:07:08.296, NVIDIA RTX A6000, 00000000:C1:00.0, 535.183.01, P2, 4, 4, 59, 100 %, 46 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:07:08.297, NVIDIA RTX A6000, 00000000:E1:00.0, 535.183.01, P2, 4, 4, 53, 100 %, 46 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:07:09.298, NVIDIA RTX A6000, 00000000:01:00.0, 535.183.01, P2, 4, 4, 58, 71 %, 32 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:07:09.299, NVIDIA RTX A6000, 00000000:25:00.0, 535.183.01, P2, 4, 4, 53, 44 %, 19 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:07:09.299, NVIDIA RTX A6000, 00000000:41:00.0, 535.183.01, P2, 4, 4, 56, 30 %, 12 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:07:09.300, NVIDIA RTX A6000, 00000000:61:00.0, 535.183.01, P2, 4, 4, 49, 32 %, 14 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:07:09.301, NVIDIA RTX A6000, 00000000:81:00.0, 535.183.01, P2, 4, 4, 55, 10 %, 4 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:07:09.301, NVIDIA RTX A6000, 00000000:A1:00.0, 535.183.01, P2, 4, 4, 48, 71 %, 32 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:07:09.302, NVIDIA RTX A6000, 00000000:C1:00.0, 535.183.01, P2, 4, 4, 55, 33 %, 16 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:07:09.303, NVIDIA RTX A6000, 00000000:E1:00.0, 535.183.01, P2, 4, 4, 49, 20 %, 9 %, 49140 MiB, 42608 MiB, 6068 MiB
2025/03/18 01:07:10.304, NVIDIA RTX A6000, 00000000:01:00.0, 535.183.01, P2, 4, 4, 61, 100 %, 50 %, 49140 MiB, 42608 MiB, 6068 MiB
