Model,TP,PP,PP_Map,DTYPE,INT8_KV_Cache,Output_Lenght,Batch_Size,Latency,Memory-Pre-Run,Memory-After-Run,Time-Gen-Fingerprint,Time-Gen-Graph,Time-Prof
llama-2-70b,1,2,2 1,int4,False,20,1,0.06488180160522461,3.5531005859375,3.7308349609375,0,101.6789801120758,10.498435497283936
llama-2-70b,1,2,1 1,int4,False,10,2,0.02701870600382487,3.4573974609375,3.6781005859375,0,94.25939297676086,9.938174962997437
llama-2-70b,1,2,1 1,int4,False,20,2,0.05276942253112793,3.4573974609375,3.6781005859375,0,94.25939297676086,10.08016061782837
llama-2-70b,1,2,2 1,int4,False,10,2,0.034136692682902016,3.9300537109375,4.1097412109375,0,112.03130531311035,10.293586730957031
llama-2-70b,1,2,2 1,int4,False,20,2,0.06678128242492676,3.9281005859375,4.1097412109375,0,112.03130531311035,10.651666641235352
llama-2-70b,1,2,1 1,int4,True,10,1,0.026549657185872395,3.0980224609375,3.3167724609375,0,100.80442929267883,9.861656904220581
llama-2-70b,1,2,1 1,int4,True,20,1,0.051897923151652016,3.0980224609375,3.3167724609375,0,100.80442929267883,10.146498918533325
llama-2-70b,1,2,2 1,int4,True,10,1,0.0333249568939209,3.5531005859375,3.7308349609375,0,128.71095776557922,10.684520959854126
llama-2-70b,1,2,2 1,int4,True,20,1,0.06634918848673503,3.5531005859375,3.7308349609375,0,128.71095776557922,10.731438636779785
llama-2-70b,1,2,1 1,int4,True,10,2,0.027050256729125977,3.4573974609375,3.6781005859375,0,112.07405686378479,10.14612627029419
llama-2-70b,1,2,1 1,int4,True,20,2,0.05332628885904948,3.4573974609375,3.6781005859375,0,112.07405686378479,10.171089172363281
llama-2-70b,1,2,2 1,int4,True,10,2,0.03391559918721517,3.9300537109375,4.1077880859375,0,141.22283124923706,10.370508193969727
llama-2-70b,1,2,2 1,int4,True,20,2,0.06670753161112468,3.9281005859375,4.1077880859375,0,141.22283124923706,10.320550918579102
llama-2-70b,1,2,1 1,int4_gptq,False,10,1,0.027460177739461262,3.1761474609375,3.3948974609375,0,63.74603271484375,10.118418455123901
llama-2-70b,1,2,1 1,int4_gptq,False,20,1,0.05350971221923828,3.1761474609375,3.3948974609375,0,63.74603271484375,10.204826831817627
llama-2-70b,1,2,2 1,int4_gptq,False,10,1,0.03438385327657064,3.6409912109375,3.8187255859375,0,71.94716262817383,10.273659467697144
llama-2-70b,1,2,2 1,int4_gptq,False,20,1,0.06847190856933594,3.6409912109375,3.8187255859375,0,71.94716262817383,10.441975593566895
llama-2-70b,1,2,1 1,int4_gptq,False,10,2,0.02765488624572754,3.5667724609375,3.7874755859375,0,75.07957148551941,10.088387489318848
llama-2-70b,1,2,1 1,int4_gptq,False,20,2,0.05382990837097168,3.5667724609375,3.7874755859375,0,75.07957148551941,10.053616046905518
llama-2-70b,1,2,2 1,int4_gptq,False,10,2,0.0346833070119222,4.0335693359375,4.2132568359375,0,86.01133322715759,10.248175859451294
llama-2-70b,1,2,2 1,int4_gptq,False,20,2,0.067871888478597,4.0316162109375,4.2132568359375,0,86.01133322715759,10.55620551109314
llama-2-70b,2,1,1,float16,False,10,1,0.025661389032999676,4.1898193359375,4.887451171875,0,39.76901888847351,10.119378805160522
llama-2-70b,2,1,1,float16,False,20,1,0.04646547635396322,4.1898193359375,4.887451171875,0,39.76901888847351,10.534246683120728
llama-2-70b,2,1,2,float16,False,10,1,0.03928788503011068,5.8402099609375,6.496826171875,0,47.04430675506592,11.130991697311401
llama-2-70b,2,1,2,float16,False,20,1,0.07472991943359375,5.7991943359375,6.496826171875,0,47.04430675506592,11.277395963668823
llama-2-70b,2,1,1,float16,False,10,2,0.025652964909871418,4.2230224609375,5.117919921875,0,40.386770486831665,10.188578128814697
llama-2-70b,2,1,1,float16,False,20,2,0.04698101679484049,4.4163818359375,5.117919921875,0,40.386770486831665,10.479787826538086
llama-2-70b,2,1,2,float16,False,10,2,0.03939286867777506,6.0101318359375,6.711669921875,0,49.00926685333252,11.057759046554565
llama-2-70b,2,1,2,float16,False,20,2,0.07364805539449056,6.0101318359375,6.711669921875,0,49.00926685333252,11.098965406417847
llama-2-70b,2,1,1,float16,True,10,1,0.025707801183064777,4.2464599609375,4.903076171875,0,50.42452383041382,10.111237049102783
llama-2-70b,2,1,1,float16,True,20,1,0.047579685846964516,4.2054443359375,4.903076171875,0,50.42452383041382,10.151772499084473
llama-2-70b,2,1,2,float16,True,10,1,0.03964869181315104,5.7991943359375,6.496826171875,0,63.30769228935242,10.98108720779419
llama-2-70b,2,1,2,float16,True,20,1,0.07549254099527995,5.8402099609375,6.496826171875,0,63.30769228935242,11.435669422149658
llama-2-70b,2,1,1,float16,True,10,2,0.025937636693318684,4.5042724609375,5.164794921875,0,50.59536933898926,10.135460138320923
llama-2-70b,2,1,1,float16,True,20,2,0.04742781321207682,4.4632568359375,5.164794921875,0,50.59536933898926,10.417644262313843
llama-2-70b,2,1,2,float16,True,10,2,0.03946868578592936,6.1605224609375,6.821044921875,0,61.52716851234436,11.018970012664795
llama-2-70b,2,1,2,float16,True,20,2,0.07514532407124837,6.1605224609375,6.821044921875,0,61.52716851234436,11.563343524932861
llama-2-70b,2,1,1,int8,False,10,1,0.01896381378173828,3.3948974609375,4.051513671875,0,55.94845247268677,9.766186714172363
llama-2-70b,2,1,1,int8,False,20,1,0.033304293950398765,3.3948974609375,4.051513671875,0,55.94845247268677,9.687182903289795
llama-2-70b,2,1,2,int8,False,10,1,0.025988658269246418,4.2230224609375,4.879638671875,0,69.78411531448364,10.164220333099365
llama-2-70b,2,1,2,int8,False,20,1,0.04752620061238607,4.1820068359375,4.879638671875,0,69.78411531448364,10.235109567642212
llama-2-70b,2,1,1,int8,False,10,2,0.01968836784362793,3.5570068359375,4.258544921875,0,61.385878801345825,9.777303218841553
llama-2-70b,2,1,1,int8,False,20,2,0.0336007277170817,3.3636474609375,4.258544921875,0,61.385878801345825,9.804551601409912
llama-2-70b,2,1,2,int8,False,10,2,0.026315848032633465,4.4573974609375,5.117919921875,0,75.88932538032532,10.408222675323486
llama-2-70b,2,1,2,int8,False,20,2,0.048273166020711265,4.4163818359375,5.117919921875,0,75.88932538032532,10.223009586334229
llama-2-70b,2,1,1,int8,True,10,1,0.018756866455078125,3.3538818359375,4.051513671875,0,68.15355157852173,9.662500381469727
llama-2-70b,2,1,1,int8,True,20,1,0.03347984949747721,3.3538818359375,4.051513671875,0,68.15355157852173,9.51286792755127
llama-2-70b,2,1,2,int8,True,10,1,0.025904178619384766,4.1820068359375,4.879638671875,0,92.39384198188782,10.160835266113281
llama-2-70b,2,1,2,int8,True,20,1,0.04774173100789388,3.9886474609375,4.879638671875,0,92.39384198188782,10.202474355697632
llama-2-70b,2,1,1,int8,True,10,2,0.019258896509806316,3.5980224609375,4.258544921875,0,74.88712406158447,10.133581399917603
llama-2-70b,2,1,1,int8,True,20,2,0.033576250076293945,3.5980224609375,4.258544921875,0,74.88712406158447,9.990778684616089
llama-2-70b,2,1,2,int8,True,10,2,0.026345252990722656,4.4163818359375,5.117919921875,0,97.92431616783142,10.05062747001648
llama-2-70b,2,1,2,int8,True,20,2,0.047637383143107094,4.4163818359375,5.117919921875,0,97.92431616783142,10.270345449447632
llama-2-70b,2,1,1,int4,False,10,1,0.015745004018147785,2.9964599609375,3.653076171875,0,57.2799813747406,9.450676202774048
llama-2-70b,2,1,1,int4,False,20,1,0.027292807896931965,2.9554443359375,3.653076171875,0,57.2799813747406,9.634241819381714
llama-2-70b,2,1,2,int4,False,10,1,0.020114342371622723,3.3851318359375,4.082763671875,0,74.41231560707092,9.658599853515625
llama-2-70b,2,1,2,int4,False,20,1,0.03541747728983561,3.3851318359375,4.082763671875,0,74.41231560707092,9.784647941589355
llama-2-70b,2,1,1,int4,False,10,2,0.017460743586222332,3.1585693359375,3.860107421875,0,62.933534145355225,9.809147119522095
llama-2-70b,2,1,1,int4,False,20,2,0.028410911560058594,3.1585693359375,3.860107421875,0,62.933534145355225,9.715420961380005
llama-2-70b,2,1,2,int4,False,10,2,0.020905812581380207,3.6195068359375,4.321044921875,0,79.53729963302612,9.696752071380615
llama-2-70b,2,1,2,int4,False,20,2,0.03720808029174805,3.6195068359375,4.321044921875,0,79.53729963302612,9.812661409378052
llama-2-70b,2,1,1,int4,True,10,1,0.016631205876668293,2.9964599609375,3.653076171875,0,70.36808252334595,9.477643728256226
llama-2-70b,2,1,1,int4,True,20,1,0.02787939707438151,2.9964599609375,3.653076171875,0,70.36808252334595,9.737566709518433
llama-2-70b,2,1,2,int4,True,10,1,0.02014954884847005,3.1917724609375,4.082763671875,0,97.25004386901855,9.657263278961182
llama-2-70b,2,1,2,int4,True,20,1,0.035751899083455406,3.3851318359375,4.082763671875,0,97.25004386901855,9.894902229309082
llama-2-70b,2,1,1,int4,True,10,2,0.016538063685099285,3.1585693359375,3.860107421875,0,75.44992327690125,9.487783432006836
llama-2-70b,2,1,1,int4,True,20,2,0.02803206443786621,3.1995849609375,3.860107421875,0,75.44992327690125,9.472068786621094
llama-2-70b,2,1,2,int4,True,10,2,0.02083428700764974,3.6195068359375,4.321044921875,0,103.91647458076477,9.793829202651978
llama-2-70b,2,1,2,int4,True,20,2,0.03657341003417969,3.6195068359375,4.321044921875,0,103.91647458076477,9.832535982131958
llama-2-70b,2,1,1,int4_gptq,False,10,1,0.016497691472371418,3.0101318359375,3.707763671875,0,48.22197151184082,9.492089748382568
llama-2-70b,2,1,1,int4_gptq,False,20,1,0.02792247136433919,3.0101318359375,3.707763671875,0,48.22197151184082,9.913265705108643
llama-2-70b,2,1,2,int4_gptq,False,10,1,0.020757595698038738,3.4320068359375,4.129638671875,0,56.20743799209595,9.802304744720459
llama-2-70b,2,1,2,int4_gptq,False,20,1,0.03732768694559733,3.4320068359375,4.129638671875,0,56.20743799209595,9.945496082305908
llama-2-70b,2,1,1,int4_gptq,False,10,2,0.016819000244140625,3.2445068359375,3.946044921875,0,54.6361186504364,9.592233419418335
llama-2-70b,2,1,1,int4_gptq,False,20,2,0.028177420298258465,3.2855224609375,3.946044921875,0,54.6361186504364,9.634600639343262
llama-2-70b,2,1,2,int4_gptq,False,10,2,0.02117808659871419,3.6663818359375,4.367919921875,0,62.26019525527954,9.796123027801514
llama-2-70b,2,1,2,int4_gptq,False,20,2,0.03741288185119629,3.7073974609375,4.367919921875,0,62.26019525527954,9.942872762680054
