Model,TP,PP,PP_Map,DTYPE,INT8_KV_Cache,Output_Lenght,Batch_Size,Latency,Memory-Pre-Run,Memory-After-Run,Time-Gen-Graph,Time-Prof
llama-2-7b,2,4,8 8 8 8,int8,False,50,1,0.4609476725260417,14.15771484375,17.5458984375,130.00086379051208,25.55821204185486
llama-2-7b,2,4,8 8 8 8,int8,False,100,1,0.829008420308431,13.94866943359375,17.5654296875,130.00086379051208,27.745662450790405
llama-2-7b,2,4,8 8 8 8,int8,False,200,1,1.5818711916605632,13.8646240234375,17.5654296875,130.00086379051208,32.246543407440186
llama-2-7b,2,4,8 8 8 8,int8,True,10,1,0.16477767626444498,13.91925048828125,17.2275390625,222.66033673286438,23.570605039596558
llama-2-7b,2,4,8 8 8 8,int8,True,20,1,0.23691479365030924,13.8763427734375,17.2470703125,222.66033673286438,24.118440866470337
llama-2-7b,2,4,8 8 8 8,int8,True,50,1,0.4599394003550212,13.99554443359375,17.2470703125,222.66033673286438,25.33665156364441
llama-2-7b,2,4,8 8 8 8,int8,True,100,1,0.8357168038686117,13.77288818359375,17.2666015625,222.66033673286438,27.397900342941284
llama-2-7b,2,4,8 8 8 8,int8,True,200,1,1.5903586546579997,13.79241943359375,17.2861328125,222.66033673286438,32.51125526428223
llama-2-7b,2,4,8 8 8 8,int4,False,10,1,0.14023892084757486,10.94866943359375,14.4912109375,163.7676239013672,22.94115924835205
llama-2-7b,2,4,8 8 8 8,int4,False,20,1,0.19005926450093588,10.9290771484375,14.7255859375,163.7676239013672,23.10165286064148
llama-2-7b,2,4,8 8 8 8,int4,False,50,1,0.34389257431030273,10.98175048828125,14.7451171875,163.7676239013672,23.968042135238647
llama-2-7b,2,4,8 8 8 8,int4,False,100,1,0.5997137228647867,10.91937255859375,14.4912109375,163.7676239013672,25.753546714782715
llama-2-7b,2,4,8 8 8 8,int4,False,200,1,1.112423340479533,10.8294677734375,14.7255859375,163.7676239013672,28.258546352386475
llama-2-7b,2,4,8 8 8 8,int4,True,10,1,0.13892157872517905,10.80401611328125,14.2373046875,259.0933573246002,22.935699701309204
llama-2-7b,2,4,8 8 8 8,int4,True,20,1,0.19323420524597168,10.80999755859375,14.2177734375,259.0933573246002,23.243255615234375
llama-2-7b,2,4,8 8 8 8,int4,True,50,1,0.3452456792195638,10.8822021484375,14.2568359375,259.0933573246002,24.16742706298828
llama-2-7b,2,4,8 8 8 8,int4,True,100,1,0.6049666404724121,10.8529052734375,14.1005859375,259.0933573246002,25.60927152633667
llama-2-7b,2,4,8 8 8 8,int4,True,200,1,1.1210296948750813,10.8392333984375,14.2177734375,259.0933573246002,28.208780527114868
llama-2-7b,2,4,8 8 8 8,int4_gptq,False,10,1,0.14762258529663086,11.13018798828125,14.7177734375,100.23990678787231,22.842775583267212
llama-2-7b,2,4,8 8 8 8,int4_gptq,False,20,1,0.2031246821085612,11.16925048828125,14.7568359375,100.23990678787231,23.295037984848022
llama-2-7b,2,4,8 8 8 8,int4_gptq,False,50,1,0.3640762170155843,11.1009521484375,14.7373046875,100.23990678787231,24.765325784683228
llama-2-7b,2,4,8 8 8 8,int4_gptq,False,100,1,0.6354086399078369,11.11077880859375,14.7568359375,100.23990678787231,26.130741357803345
llama-2-7b,2,4,8 8 8 8,int4_gptq,False,200,1,1.1822361946105957,11.06976318359375,14.6982421875,100.23990678787231,29.2931067943573
llama-2-7b,4,1,32,float16,False,10,1,0.3868751525878906,16.190185546875,20.1494140625,75.91039633750916,18.44540548324585
llama-2-7b,4,1,32,float16,False,20,1,0.48725390434265137,16.190185546875,20.1474609375,75.91039633750916,19.47783064842224
llama-2-7b,4,1,32,float16,False,50,1,0.7636717160542806,16.190185546875,20.1494140625,75.91039633750916,20.38957452774048
llama-2-7b,4,1,32,float16,False,100,1,1.2045462131500244,16.326904296875,20.1494140625,75.91039633750916,23.06539511680603
llama-2-7b,4,1,32,float16,False,200,1,2.109723170598348,16.190185546875,20.2255859375,75.91039633750916,28.581546545028687
