time_stats.emb.min,time_stats.emb.max,time_stats.emb.mean,time_stats.emb.median,time_stats.emb.std,time_stats.input_layernorm.min,time_stats.input_layernorm.max,time_stats.input_layernorm.mean,time_stats.input_layernorm.median,time_stats.input_layernorm.std,time_stats.attn_pre_proj.min,time_stats.attn_pre_proj.max,time_stats.attn_pre_proj.mean,time_stats.attn_pre_proj.median,time_stats.attn_pre_proj.std,time_stats.attn_rope.min,time_stats.attn_rope.max,time_stats.attn_rope.mean,time_stats.attn_rope.median,time_stats.attn_rope.std,time_stats.attn_post_proj.min,time_stats.attn_post_proj.max,time_stats.attn_post_proj.mean,time_stats.attn_post_proj.median,time_stats.attn_post_proj.std,time_stats.post_attention_layernorm.min,time_stats.post_attention_layernorm.max,time_stats.post_attention_layernorm.mean,time_stats.post_attention_layernorm.median,time_stats.post_attention_layernorm.std,time_stats.mlp_up_proj.min,time_stats.mlp_up_proj.max,time_stats.mlp_up_proj.mean,time_stats.mlp_up_proj.median,time_stats.mlp_up_proj.std,time_stats.mlp_act.min,time_stats.mlp_act.max,time_stats.mlp_act.mean,time_stats.mlp_act.median,time_stats.mlp_act.std,time_stats.mlp_down_proj.min,time_stats.mlp_down_proj.max,time_stats.mlp_down_proj.mean,time_stats.mlp_down_proj.median,time_stats.mlp_down_proj.std,time_stats.add.min,time_stats.add.max,time_stats.add.mean,time_stats.add.median,time_stats.add.std,n_head,n_kv_head,n_embd,n_expanded_embd,vocab_size,use_gated_mlp,num_tokens,num_tensor_parallel_workers
0.157,0.163,0.1608571428571429,0.161,0.001489190073439229,0.134,0.138,0.13720000000000002,0.137,0.001029563014098701,2.842,2.92,2.9001000000000006,2.9045,0.017543944824354653,0.178,0.18,0.17934999999999998,0.1795,0.0007262919523166982,0.898,0.932,0.9263,0.929,0.0075504966724050755,0.135,0.138,0.13755,0.138,0.0007399324293474377,5.086,5.232,5.1833,5.194,0.03612353803270104,0.34900000000000003,0.35100000000000003,0.3499,0.35000000000000003,0.0006244997998398403,2.339,2.428,2.4072999999999993,2.4055,0.025080071770232255,0.124,0.126,0.12445000000000002,0.124,0.0005894913061275802,32,32,4096,11008,32768,True,3424,1
0.158,0.163,0.16071428571428573,0.161,0.0012009066869446193,0.135,0.14,0.13799999999999998,0.138,0.0010954451150103333,2.857,2.979,2.9333,2.9379999999999997,0.028416720430056632,0.177,0.179,0.17785,0.178,0.00047696960070847325,0.911,0.9470000000000001,0.9349999999999999,0.937,0.00873498712076899,0.136,0.139,0.13810000000000003,0.138,0.0009433981132056612,5.09,5.292,5.214449999999999,5.215,0.05221922538682475,0.34500000000000003,0.34900000000000003,0.3470000000000001,0.34700000000000003,0.0008944271909999167,2.3810000000000002,2.475,2.4387000000000003,2.4299999999999997,0.025018193380018507,0.122,0.124,0.12340000000000002,0.123,0.0005830951894845307,32,32,4096,11008,32768,True,3392,1
0.154,0.16,0.1576190476190476,0.158,0.0015267828135125153,0.131,0.135,0.13369999999999999,0.134,0.0011445523142259606,2.859,2.945,2.90435,2.9035,0.02168703529761502,0.17500000000000002,0.177,0.1761,0.176,0.00043588989435406424,0.899,0.9400000000000001,0.9268999999999998,0.929,0.009294622100978617,0.131,0.136,0.13430000000000003,0.134,0.001100000000000001,5.079,5.267,5.173399999999999,5.181,0.047179868588201945,0.342,0.34500000000000003,0.34320000000000006,0.343,0.0007483314773547889,2.34,2.451,2.4107,2.407,0.027830019762838897,0.121,0.124,0.12214999999999998,0.122,0.0006538348415311016,32,32,4096,11008,32768,True,3360,1
0.153,0.158,0.1558095238095238,0.156,0.001051939144494026,0.132,0.135,0.13345,0.133,0.0008046738469715548,2.74,2.84,2.8013999999999997,2.7995,0.020915066339842144,0.17400000000000002,0.176,0.17464999999999997,0.17500000000000002,0.0005722761571129771,0.904,0.9380000000000001,0.9257000000000002,0.9245000000000001,0.008264986388373554,0.132,0.135,0.13369999999999999,0.134,0.0008426149773176366,4.88,5.065,4.9876,4.97,0.049202032478343954,0.339,0.341,0.3402,0.34,0.0006000000000000005,2.359,2.45,2.41025,2.404,0.02234026633681886,0.12,0.123,0.121,0.121,0.0006324555320336764,32,32,4096,11008,32768,True,3328,1
0.152,0.155,0.15399999999999997,0.154,0.0008164965809277268,0.131,0.134,0.13265,0.133,0.000726291952316698,2.719,2.818,2.783,2.7855,0.021246176126541033,0.17200000000000001,0.17400000000000002,0.17300000000000001,0.17300000000000001,0.0007745966692414842,0.896,0.93,0.9186,0.9195,0.008946507698538024,0.131,0.135,0.13320000000000004,0.133,0.0010295630140987008,4.844,5.015,4.9548000000000005,4.956,0.0443357643443755,0.335,0.337,0.33635,0.336,0.0006538348415311017,2.338,2.427,2.39675,2.403,0.02264481176782,0.11900000000000001,0.121,0.11965,0.12,0.000572276157112974,32,32,4096,11008,32768,True,3296,1
0.149,0.154,0.15228571428571427,0.153,0.001277753129999881,0.128,0.131,0.12979999999999997,0.13,0.0008124038404635968,2.715,2.807,2.7801,2.786,0.02336214887376591,0.17,0.17200000000000001,0.17104999999999998,0.171,0.0004974937185533105,0.897,0.93,0.92135,0.921,0.00771540666459002,0.128,0.132,0.13055000000000003,0.1305,0.0009205976319760993,4.89,5.033,4.960700000000001,4.962,0.0365870195561214,0.332,0.335,0.33354999999999996,0.3335,0.0007399324293474377,2.338,2.428,2.3992,2.4045,0.023406409378629582,0.117,0.11800000000000001,0.11745000000000001,0.117,0.0004974937185533104,32,32,4096,11008,32768,True,3264,1
0.148,0.153,0.15085714285714286,0.151,0.001319657758147717,0.128,0.131,0.12965,0.13,0.0007921489758877436,2.706,2.815,2.7755500000000004,2.7800000000000002,0.027302884463001345,0.169,0.171,0.16955,0.1695,0.0005894913061275802,0.895,0.929,0.9194000000000001,0.9205000000000001,0.00951525091629223,0.128,0.131,0.12985000000000002,0.13,0.0008529361054615998,4.819,5.029,4.971749999999999,4.9775,0.05181107507087649,0.329,0.331,0.3306000000000001,0.331,0.0005830951894845307,2.339,2.4290000000000003,2.40065,2.4050000000000002,0.019563422502210628,0.115,0.11800000000000001,0.11610000000000002,0.116,0.0005385164807134509,32,32,4096,11008,32768,True,3232,1
0.146,0.15,0.14809523809523809,0.148,0.0011086139739831264,0.126,0.13,0.12825,0.128,0.0008291561975888505,2.601,2.695,2.6553,2.65,0.02499419932704387,0.167,0.168,0.16734999999999997,0.167,0.00047696960070847325,0.888,0.921,0.9073499999999999,0.904,0.009012630026801286,0.127,0.13,0.12845,0.128,0.0008046738469715547,4.611,4.768,4.71525,4.721500000000001,0.03554838252297848,0.325,0.327,0.3266,0.327,0.0006633249580710806,2.316,2.404,2.3662,2.36,0.02257122061387025,0.114,0.116,0.11475000000000002,0.115,0.0005361902647381809,32,32,4096,11008,32768,True,3200,1
0.146,0.149,0.14780952380952378,0.148,0.0009060141709733555,0.125,0.127,0.12639999999999996,0.1265,0.0006633249580710806,2.6350000000000002,2.695,2.6742000000000004,2.68,0.0177104488932381,0.165,0.167,0.16574999999999998,0.166,0.0005361902647381809,0.902,0.92,0.91395,0.912,0.005563047725842378,0.125,0.127,0.12639999999999996,0.126,0.0005830951894845307,4.6850000000000005,4.8260000000000005,4.7654,4.766500000000001,0.03785155214783138,0.323,0.325,0.32395,0.324,0.0005894913061275802,2.358,2.4050000000000002,2.39,2.382,0.013307892395116474,0.113,0.115,0.11379999999999998,0.114,0.000509901951359279,32,32,4096,11008,32768,True,3168,1
0.145,0.149,0.1478095238095238,0.148,0.0011388819755334674,0.125,0.128,0.12689999999999996,0.127,0.0008306623862918081,2.636,2.733,2.70285,2.7065,0.023965130919734193,0.164,0.166,0.16440000000000005,0.164,0.0005830951894845307,0.901,0.936,0.92505,0.927,0.008535074692116064,0.125,0.128,0.12694999999999998,0.127,0.0008046738469715547,4.672,4.854,4.80225,4.809,0.03589829383132302,0.319,0.322,0.32084999999999997,0.321,0.0007921489758877438,2.358,2.451,2.4178500000000005,2.426,0.02197333611448204,0.112,0.113,0.1125,0.1125,0.0005000000000000004,32,32,4096,11008,32768,True,3136,1
0.14400000000000002,0.147,0.14547619047619048,0.145,0.0009571310115353177,0.122,0.125,0.12375000000000003,0.124,0.0007664854858377953,2.646,2.717,2.6862500000000002,2.6870000000000003,0.016422164899914996,0.162,0.163,0.16244999999999998,0.162,0.0004974937185533105,0.902,0.928,0.9193500000000002,0.92,0.007418052305019161,0.122,0.125,0.12390000000000001,0.124,0.0008888194417315596,4.694,4.819,4.78275,4.7915,0.03192784834591904,0.316,0.318,0.31734999999999997,0.317,0.0005722761571129803,2.357,2.426,2.4034999999999997,2.403,0.017545654732725145,0.111,0.112,0.11155000000000001,0.112,0.0004974937185533104,32,32,4096,11008,32768,True,3104,1
0.14,0.146,0.14309523809523808,0.14300000000000002,0.001230747426982861,0.121,0.124,0.12279999999999998,0.123,0.0008717797887081355,2.5060000000000002,2.628,2.57575,2.5735,0.028748695622584315,0.16,0.162,0.1607,0.161,0.0005567764362830027,0.888,0.929,0.9149,0.913,0.01085311015331551,0.12,0.124,0.12275,0.123,0.0009420721840708396,4.431,4.634,4.570950000000001,4.5735,0.043756685203520634,0.312,0.315,0.314,0.314,0.0006324555320336765,2.316,2.427,2.38565,2.3815,0.02764647355450606,0.108,0.11,0.10845,0.108,0.0005894913061275802,32,32,4096,11008,32768,True,3072,1
0.138,0.14300000000000002,0.14080952380952383,0.14100000000000001,0.0010962728031639378,0.12,0.123,0.12184999999999997,0.122,0.0005722761571129804,2.5,2.574,2.5488500000000003,2.5475000000000003,0.019473764402395347,0.158,0.159,0.1586,0.159,0.0004898979485566361,0.888,0.912,0.9046000000000001,0.9035,0.006628725367670627,0.12,0.123,0.12189999999999998,0.122,0.0007000000000000006,4.438,4.565,4.52185,4.537,0.03353695722631985,0.309,0.311,0.31029999999999996,0.31,0.0006403124237432854,2.316,2.3810000000000002,2.36595,2.3630000000000004,0.01516401991557647,0.107,0.108,0.10735000000000001,0.107,0.0004769696007084733,32,32,4096,11008,32768,True,3040,1
0.137,0.14200000000000002,0.1400952380952381,0.14,0.001191428190780649,0.11800000000000001,0.12,0.11955000000000002,0.12,0.0006689544080129771,2.5020000000000002,2.8850000000000002,2.5701,2.56,0.07472141593947484,0.156,0.157,0.15685,0.157,0.00035707142142714273,0.886,0.919,0.9093000000000002,0.91,0.006797793759742941,0.11800000000000001,0.121,0.11985000000000001,0.12,0.0006538348415310969,4.425,4.6000000000000005,4.54025,4.5405,0.04380853227397611,0.306,0.309,0.30765,0.308,0.0006538348415311015,2.314,2.403,2.3758000000000004,2.38,0.022968674319603196,0.105,0.107,0.1059,0.106,0.0005385164807134509,32,32,4096,11008,32768,True,3008,1
0.134,0.14100000000000001,0.13838095238095235,0.138,0.0015267828135125156,0.117,0.121,0.11940000000000003,0.12,0.000969535971483261,2.492,2.604,2.5624999999999996,2.5645,0.026467905092772234,0.154,0.156,0.15499999999999997,0.155,0.0005477225575051667,0.885,0.927,0.9116,0.91,0.010326664514740479,0.117,0.121,0.11960000000000004,0.12,0.0009165151389911633,4.428,5.01,4.575250000000001,4.554,0.10786281796800964,0.304,0.306,0.30465,0.305,0.0005722761571129804,2.314,2.426,2.3818499999999996,2.38,0.026745607115935894,0.10400000000000001,0.105,0.1046,0.105,0.0004898979485566293,32,32,4096,11008,32768,True,2976,1
0.133,0.137,0.13580952380952382,0.136,0.0010962728031639378,0.116,0.11900000000000001,0.11810000000000002,0.11800000000000001,0.0008306623862918082,2.3850000000000002,2.492,2.45755,2.4585,0.024088327048593428,0.152,0.154,0.15294999999999997,0.153,0.0005894913061275802,0.777,0.81,0.7986000000000001,0.7975000000000001,0.006522269543648137,0.116,0.11900000000000001,0.11825,0.11800000000000001,0.0006982120021884477,4.2700000000000005,4.429,4.346,4.3405000000000005,0.037440619652991794,0.3,0.302,0.3009,0.301,0.0006244997998398404,2.293,2.38,2.35535,2.357,0.022255954259478475,0.10300000000000001,0.10400000000000001,0.10365000000000002,0.10400000000000001,0.00047696960070847325,32,32,4096,11008,32768,True,2944,1
0.134,0.138,0.13604761904761906,0.136,0.0009988655696858595,0.115,0.11800000000000001,0.11630000000000003,0.116,0.0007141428428542856,2.428,2.517,2.4752,2.471,0.021671640454751,0.15,0.152,0.15114999999999995,0.151,0.0004769696007084732,0.788,0.8210000000000001,0.8066000000000001,0.805,0.008236504112789608,0.115,0.11800000000000001,0.11660000000000001,0.117,0.0008602325267042634,4.273,4.446,4.3797,4.3765,0.044971213014549705,0.297,0.299,0.29805000000000004,0.298,0.0006689544080129834,2.335,2.4250000000000003,2.3859500000000002,2.379,0.021263760250717717,0.10200000000000001,0.10300000000000001,0.10240000000000002,0.10200000000000001,0.0004898979485566361,32,32,4096,11008,32768,True,2912,1
0.134,0.138,0.1365714285714286,0.137,0.0008491692619108107,0.116,0.11900000000000001,0.11750000000000001,0.11750000000000001,0.0006708203932499376,2.466,2.5340000000000003,2.5129,2.511,0.015696814963552304,0.149,0.151,0.15024999999999994,0.15,0.0005361902647381809,0.803,0.8280000000000001,0.8194000000000001,0.8190000000000001,0.006529931086925809,0.116,0.11800000000000001,0.11745000000000001,0.11800000000000001,0.0006689544080129831,4.357,4.747,4.4554,4.4415,0.07464743800024215,0.295,0.296,0.29535,0.295,0.0004769696007084733,2.043,2.102,2.08475,2.082,0.014597516912132633,0.10400000000000001,0.105,0.10464999999999999,0.105,0.0004769696007084666,32,32,4096,11008,32768,True,2880,1
0.132,0.135,0.1333333333333333,0.134,0.0008908708063747489,0.113,0.115,0.11399999999999999,0.114,0.0005477225575051665,2.462,2.5140000000000002,2.49025,2.49,0.012242855059176352,0.148,0.149,0.14815000000000003,0.148,0.0003570714214271428,0.804,0.8190000000000001,0.8116000000000001,0.8115000000000001,0.00402988833592198,0.113,0.115,0.11400000000000002,0.114,0.0005477225575051667,4.352,4.445,4.400800000000001,4.3995,0.02503517525403012,0.291,0.293,0.29209999999999997,0.292,0.000538516480713451,2.043,2.081,2.06215,2.062,0.012042736400004719,0.10300000000000001,0.10400000000000001,0.10340000000000002,0.10300000000000001,0.0004898979485566361,32,32,4096,11008,32768,True,2848,1
0.13,0.134,0.1323809523809524,0.132,0.0009988655696858595,0.112,0.114,0.11345000000000001,0.114,0.0006689544080129832,2.341,2.4130000000000003,2.3983,2.404,0.018761929538296446,0.145,0.147,0.14604999999999999,0.146,0.0004974937185533105,0.769,0.79,0.7878999999999999,0.79,0.006139218191268338,0.111,0.114,0.1135,0.114,0.0008062257748298557,4.121,4.23,4.212399999999999,4.222,0.030185095659944462,0.28800000000000003,0.29,0.2889,0.289,0.0005385164807134324,2.004,2.061,2.0547500000000003,2.06,0.01692298732493764,0.101,0.10300000000000001,0.10220000000000003,0.10200000000000001,0.0006000000000000006,32,32,4096,11008,32768,True,2816,1
0.126,0.132,0.1296190476190476,0.13,0.0012526615655205633,0.111,0.114,0.11265,0.113,0.0007262919523166982,2.316,2.403,2.37535,2.3760000000000003,0.02126564130234503,0.14300000000000002,0.145,0.14410000000000003,0.14400000000000002,0.00043588989435405914,0.762,0.79,0.7809500000000001,0.781,0.006946042038456152,0.111,0.114,0.11275000000000002,0.113,0.0007664854858377953,4.09,4.224,4.1774,4.1754999999999995,0.030398026251715858,0.28400000000000003,0.28600000000000003,0.28525,0.28500000000000003,0.0006224949798994372,1.985,2.061,2.0390999999999995,2.041,0.019467665499489143,0.101,0.10300000000000001,0.10120000000000003,0.101,0.000509901951359279,32,32,4096,11008,32768,True,2784,1
0.127,0.129,0.12833333333333335,0.128,0.0005634361698190116,0.109,0.111,0.1099,0.11,0.0004358898943540678,2.35,2.394,2.3718000000000004,2.372,0.008059776671843938,0.14200000000000002,0.14400000000000002,0.14235000000000003,0.14200000000000002,0.0005722761571129804,0.775,0.786,0.78105,0.7815000000000001,0.002312466215969437,0.109,0.11,0.10980000000000001,0.11,0.00040000000000000034,4.133,4.192,4.1724000000000006,4.173,0.011922248110151069,0.28200000000000003,0.28300000000000003,0.28225000000000006,0.28200000000000003,0.0004330127018922197,2.021,2.041,2.038849999999999,2.041,0.0057989223136717,0.099,0.1,0.09970000000000001,0.1,0.0004582575694955844,32,32,4096,11008,32768,True,2752,1
0.126,0.129,0.1274761904761905,0.127,0.0006632565846278158,0.109,0.111,0.10980000000000001,0.11,0.000509901951359279,2.351,2.391,2.37655,2.3725,0.01145196489690743,0.139,0.14100000000000001,0.14015000000000005,0.14,0.00047696960070847335,0.773,0.788,0.78255,0.7805,0.0048319250822006785,0.109,0.11,0.10985,0.11,0.00035707142142714284,4.1290000000000004,4.208,4.180200000000001,4.1715,0.023936582880603498,0.278,0.28,0.27925000000000005,0.279,0.0005361902647381809,2.021,2.06,2.0466999999999995,2.04,0.012474373731775151,0.098,0.1,0.09885,0.099,0.0004769696007084733,32,32,4096,11008,32768,True,2720,1
0.123,0.125,0.12433333333333334,0.124,0.0006424160744396215,0.105,0.107,0.10605,0.106,0.0004974937185533105,2.187,2.233,2.2086999999999994,2.2110000000000003,0.01280273408299967,0.14,0.14200000000000002,0.14105,0.14100000000000001,0.0004974937185533104,0.762,0.776,0.7715000000000002,0.774,0.004387482193696065,0.105,0.107,0.10610000000000001,0.106,0.0005385164807134509,3.86,3.954,3.9123500000000013,3.9205,0.023763995876114812,0.275,0.277,0.27615,0.276,0.00047696960070847325,1.986,2.023,2.0133,2.0220000000000002,0.012304877081872945,0.095,0.097,0.09570000000000001,0.096,0.0005567764362830027,32,32,4096,11008,32768,True,2688,1
0.122,0.125,0.12390476190476192,0.124,0.0009209085526577967,0.105,0.107,0.10670000000000002,0.107,0.0006403124237432856,2.1750000000000003,2.246,2.22605,2.2315,0.017327651312281166,0.139,0.14100000000000001,0.13974999999999999,0.14,0.0005361902647381809,0.76,0.783,0.7790999999999999,0.782,0.006766830868286873,0.105,0.107,0.10670000000000002,0.107,0.0006403124237432856,3.853,3.982,3.9553,3.967,0.035142709058921404,0.272,0.274,0.2732,0.273,0.000509901951359279,1.985,2.043,2.0347500000000003,2.0420000000000003,0.015132332933160084,0.094,0.095,0.0945,0.0945,0.0005000000000000004,32,32,4096,11008,32768,True,2656,1
0.121,0.124,0.12338095238095241,0.124,0.0008984743935292011,0.105,0.107,0.10670000000000002,0.107,0.0006403124237432856,2.184,2.2720000000000002,2.254600000000001,2.26,0.020110693672770193,0.138,0.139,0.13830000000000003,0.138,0.0004582575694955844,0.766,0.788,0.7857000000000001,0.788,0.006573431371817925,0.105,0.107,0.10635000000000003,0.106,0.0006538348415311016,3.896,3.999,3.9803000000000006,3.9905,0.028884424868776595,0.269,0.272,0.27090000000000003,0.271,0.0007000000000000006,2.003,2.06,2.0543500000000003,2.06,0.01695073744708471,0.092,0.094,0.09309999999999999,0.093,0.00043588989435406776,32,32,4096,11008,32768,True,2624,1
0.12,0.125,0.12199999999999997,0.122,0.0011547005383792527,0.10300000000000001,0.105,0.10385000000000003,0.10400000000000001,0.0005722761571129776,2.064,2.1550000000000002,2.1014500000000003,2.104,0.01871757195792237,0.136,0.138,0.13690000000000002,0.137,0.00043588989435406776,0.773,0.804,0.78685,0.788,0.006459682654743968,0.10300000000000001,0.105,0.10405000000000002,0.10400000000000001,0.0005894913061275759,3.923,4.062,3.9926500000000003,3.996,0.029450424445158697,0.266,0.268,0.2674,0.267,0.0005830951894845307,2.021,2.079,2.0550499999999996,2.059,0.01372761814737001,0.091,0.093,0.09210000000000002,0.092,0.00043588989435406776,32,32,4096,11008,32768,True,2592,1
0.11900000000000001,0.121,0.12023809523809526,0.12,0.0006834619092574886,0.10200000000000001,0.10400000000000001,0.10315,0.10300000000000001,0.0004769696007084733,2.1270000000000002,2.178,2.15605,2.156,0.01385090249767141,0.134,0.136,0.13489999999999996,0.135,0.0004358898943540677,0.774,0.789,0.7827000000000001,0.781,0.004517742799230611,0.10200000000000001,0.10400000000000001,0.10315,0.10300000000000001,0.0005722761571129803,3.765,3.8320000000000003,3.8021000000000003,3.8065,0.01949076704493691,0.263,0.265,0.2639000000000001,0.264,0.0005385164807134508,2.021,2.059,2.0451,2.04,0.011785160160133671,0.091,0.092,0.09109999999999999,0.091,0.00030000000000000024,32,32,4096,11008,32768,True,2560,1
0.115,0.11800000000000001,0.11738095238095239,0.11800000000000001,0.0008984743935292011,0.101,0.10300000000000001,0.10240000000000002,0.10250000000000001,0.0006633249580710806,2.097,2.153,2.1379500000000005,2.144,0.015490238861941445,0.133,0.134,0.1333,0.133,0.0004582575694955844,0.758,0.78,0.77505,0.7795000000000001,0.007317615731917063,0.101,0.10300000000000001,0.10235000000000002,0.10200000000000001,0.0006538348415311015,3.6950000000000003,3.806,3.7754000000000003,3.7855,0.028079173777018428,0.26,0.261,0.26025,0.26,0.0004330127018922198,1.984,2.04,2.02735,2.039,0.016745969664370045,0.089,0.091,0.09000000000000001,0.09,0.0005477225575051667,32,32,4096,11008,32768,True,2528,1
0.117,0.11900000000000001,0.11747619047619046,0.117,0.0005870870479018078,0.1,0.10200000000000001,0.1005,0.1,0.0005916079783099621,2.14,2.173,2.15525,2.156,0.007133547504573034,0.131,0.132,0.13165000000000002,0.132,0.0004769696007084732,0.652,0.664,0.658,0.658,0.0023021728866442696,0.1,0.101,0.1008,0.101,0.0004000000000000003,3.7840000000000003,3.847,3.8198499999999997,3.8155,0.014725063667094949,0.257,0.259,0.25755,0.2575,0.0005894913061275802,1.702,1.719,1.7157000000000004,1.718,0.005376802023508026,0.091,0.092,0.09115,0.091,0.0003570714214271428,32,32,4096,11008,32768,True,2496,1
0.115,0.11800000000000001,0.11642857142857144,0.117,0.0007911070345636268,0.099,0.101,0.10045000000000001,0.101,0.0006689544080129831,2.12,2.189,2.1607000000000003,2.159,0.01722236917500026,0.129,0.131,0.13015,0.13,0.00047696960070847325,0.646,0.666,0.6596500000000002,0.66,0.005303536555921912,0.099,0.101,0.10030000000000001,0.1,0.0006403124237432854,3.755,3.863,3.8244999999999996,3.826,0.025591990934665503,0.254,0.255,0.2547,0.255,0.0004582575694955844,1.686,1.735,1.7203000000000004,1.7185000000000001,0.013740815114104412,0.089,0.091,0.09,0.09,0.00044721359549995833,32,32,4096,11008,32768,True,2464,1
0.111,0.115,0.11419047619047622,0.114,0.0010519391444940257,0.096,0.098,0.09735000000000002,0.097,0.0006538348415311016,1.917,1.976,1.9621499999999998,1.9725000000000001,0.017318415054501952,0.127,0.129,0.12815000000000001,0.128,0.0004769696007084733,0.639,0.659,0.6548000000000002,0.6585000000000001,0.006071243694664222,0.096,0.098,0.09730000000000001,0.097,0.0006403124237432854,3.5260000000000002,3.6430000000000002,3.6143,3.6265,0.028067953256338388,0.25,0.252,0.25120000000000003,0.251,0.0006000000000000005,1.67,1.718,1.7064,1.714,0.014850589213899913,0.088,0.09,0.08879999999999999,0.089,0.0005099019513592789,32,32,4096,11008,32768,True,2432,1
0.11,0.115,0.11304761904761905,0.113,0.0010454523047666747,0.096,0.098,0.09715,0.097,0.0005722761571129803,1.935,1.99,1.9700500000000005,1.971,0.016417901814787427,0.126,0.128,0.12699999999999995,0.127,0.00044721359549995833,0.645,0.663,0.6567500000000001,0.657,0.005548648484090523,0.096,0.098,0.09725,0.097,0.0006224949798994371,3.561,3.67,3.628999999999999,3.6245000000000003,0.025446021299998976,0.247,0.249,0.24830000000000002,0.248,0.0005567764362830027,1.68,1.729,1.7130000000000003,1.712,0.012992305415129397,0.08600000000000001,0.088,0.08695,0.08700000000000001,0.00038405728739342886,32,32,4096,11008,32768,True,2400,1
0.111,0.114,0.11247619047619048,0.112,0.0009060141709733555,0.096,0.098,0.0976,0.098,0.0006633249580710807,1.95,2.0060000000000002,1.9877500000000001,1.987,0.015744443464282935,0.125,0.126,0.12545,0.125,0.0004974937185533104,0.65,0.673,0.66475,0.664,0.0057434745581398765,0.097,0.099,0.0981,0.098,0.0005385164807134509,3.579,3.6990000000000003,3.6637999999999997,3.6665,0.03176098235256592,0.245,0.247,0.24525000000000002,0.245,0.0005361902647381809,1.696,1.746,1.72915,1.729,0.01498757818995453,0.085,0.08600000000000001,0.08565,0.08600000000000001,0.0004769696007084732,32,32,4096,11008,32768,True,2368,1
0.109,0.111,0.11080952380952383,0.111,0.0004994327848429298,0.093,0.095,0.09459999999999999,0.095,0.0006633249580710806,1.932,2.008,1.9825000000000004,1.985,0.01503163331112094,0.123,0.125,0.12385000000000002,0.124,0.0005722761571129804,0.645,0.672,0.6618999999999999,0.663,0.005948949487094345,0.093,0.095,0.0948,0.095,0.0006000000000000005,3.5540000000000003,3.715,3.6453,3.6510000000000002,0.03451825603937715,0.241,0.242,0.24155,0.242,0.0004974937185533104,1.68,1.743,1.722,1.728,0.014039230748157144,0.084,0.085,0.0844,0.084,0.0004898979485566361,32,32,4096,11008,32768,True,2336,1
0.107,0.111,0.10871428571428571,0.109,0.0008247860988423233,0.093,0.095,0.09385000000000002,0.094,0.0005722761571129803,1.829,1.864,1.8478,1.846,0.012114454176726254,0.121,0.123,0.12199999999999997,0.122,0.00044721359549995833,0.651,0.664,0.6578000000000002,0.6575,0.0044564559910314425,0.093,0.095,0.09375000000000001,0.094,0.0005361902647381809,3.407,3.489,3.4551499999999997,3.4565,0.023723985752819827,0.23800000000000002,0.23900000000000002,0.23850000000000002,0.23850000000000002,0.0005000000000000004,1.695,1.728,1.7119500000000003,1.711,0.012035260695140746,0.083,0.084,0.08330000000000001,0.083,0.0004582575694955844,32,32,4096,11008,32768,True,2304,1
0.105,0.108,0.1065714285714286,0.107,0.000903507902905252,0.092,0.094,0.09290000000000001,0.093,0.000538516480713451,1.805,1.842,1.8271000000000002,1.825,0.01234463446198388,0.11900000000000001,0.121,0.11995,0.12,0.0005894913061275758,0.645,0.657,0.6514500000000001,0.651,0.004200892762258998,0.092,0.093,0.0928,0.093,0.0004000000000000003,3.379,3.457,3.41815,3.4175000000000004,0.02081892168197001,0.234,0.23500000000000001,0.23460000000000006,0.23500000000000001,0.000489897948556636,1.676,1.717,1.6995499999999997,1.701,0.011829940828254396,0.082,0.083,0.08220000000000001,0.082,0.00040000000000000034,32,32,4096,11008,32768,True,2272,1
0.10300000000000001,0.107,0.10538095238095238,0.105,0.0008438116736509192,0.09,0.091,0.09079999999999999,0.091,0.0004000000000000003,1.806,1.848,1.8351000000000002,1.839,0.012393143265531939,0.11800000000000001,0.11900000000000001,0.11804999999999999,0.11800000000000001,0.00021794494717703388,0.644,0.661,0.6555500000000001,0.657,0.004080134801694673,0.089,0.091,0.09084999999999999,0.091,0.0004769696007084733,3.372,3.455,3.4306999999999994,3.434,0.020052680618810076,0.231,0.232,0.23160000000000003,0.232,0.000489897948556636,1.684,1.717,1.7117499999999999,1.7165,0.011527684069230926,0.08,0.081,0.0809,0.081,0.00030000000000000024,32,32,4096,11008,32768,True,2240,1
0.10400000000000001,0.106,0.1044761904761905,0.10400000000000001,0.0006632565846278097,0.09,0.091,0.09040000000000001,0.09,0.0004898979485566361,1.835,1.872,1.8429499999999996,1.839,0.01130254396142747,0.116,0.117,0.11640000000000002,0.116,0.0004898979485566361,0.656,0.668,0.6584000000000001,0.6565000000000001,0.0042355637169094774,0.09,0.091,0.0907,0.091,0.0004582575694955844,3.423,3.505,3.4475000000000002,3.4345,0.027956215766802153,0.228,0.23,0.22864999999999996,0.229,0.0005722761571129804,1.707,1.739,1.7182,1.716,0.007782030583337494,0.079,0.08,0.07970000000000001,0.08,0.0004582575694955844,32,32,4096,11008,32768,True,2208,1
